	ceftazidime	levofloxacin	tetracycline	cefazolin	gentamicin	trimethoprim_sulfamethoxazole	ceftriaxone	amikacin	aztreonam	piperacillin_tazobactam	meropenem	cefepime	imipenem	cefoxitin	ciprofloxacin	ertapenem	tobramycin
573.15445	2	2	2	2	1	0	1	0	2	2	0	2	0	2	1	2	2
573.15448	2	2	2	2	1	1	1	1	2	2	1	2	1	2	1	2	2
573.15449	2	2	2	2	1	1	1	0	2	2	0	2	0	2	1	2	2
573.15450	2	2	2	2	1	1	1	0	2	2	0	2	0	2	1	2	2
573.15451	2	2	2	2	1	1	1	0	2	2	0	2	0	2	1	2	2
573.15452	2	2	2	2	1	1	1	0	2	2	0	2	0	2	1	2	2
573.15455	2	2	2	2	1	1	1	0	2	2	0	2	0	2	1	2	2
573.15456	2	2	2	2	1	1	1	0	2	2	0	2	0	2	1	2	2
573.15461	2	2	2	2	1	1	1	1	2	2	1	2	1	2	1	2	2
573.15462	2	2	2	2	1	1	1	1	2	2	1	2	1	2	1	2	2
573.15466	2	2	2	2	1	1	1	1	2	2	0	2	0	2	1	2	2
573.15467	2	2	2	2	1	1	1	2	2	2	0	2	0	2	1	2	2
573.15469	2	2	2	2	1	1	1	0	2	2	0	2	0	2	0	2	2
573.15470	2	2	2	2	1	1	1	0	2	2	0	2	0	2	1	2	2
573.15471	2	2	2	2	1	1	1	0	2	2	0	2	0	2	1	2	2
573.15473	2	2	2	2	1	1	1	0	2	2	0	2	0	2	1	2	2
573.15474	2	2	2	2	1	1	1	0	2	2	0	2	0	2	1	2	2
573.15477	2	2	2	2	1	1	1	0	2	2	0	2	0	2	1	2	2
573.15478	2	2	2	2	1	1	1	1	2	2	0	2	0	2	1	2	2
573.15481	2	2	2	2	1	0	1	0	2	2	0	2	0	2	2	2	2
573.15482	2	2	2	2	1	1	1	0	2	2	0	2	0	2	1	2	2
573.15485	2	2	2	2	1	1	1	1	2	2	1	2	1	2	1	2	2
573.15486	2	2	2	2	1	1	1	1	2	2	0	2	0	2	1	2	2
573.15487	2	2	2	2	1	1	1	0	2	2	0	2	0	2	1	2	2
573.15488	2	2	2	2	1	1	1	1	2	2	0	2	0	2	1	2	2
573.15489	2	2	2	2	1	1	1	1	2	2	1	2	2	2	1	2	2
573.15490	2	2	2	2	1	1	1	1	2	2	1	2	2	2	1	2	2
573.15491	2	2	2	2	1	1	1	1	2	2	0	2	0	2	1	2	2
573.15492	2	2	2	2	1	1	1	1	2	2	0	2	0	2	1	2	2
573.15496	2	2	2	2	1	1	1	1	2	2	1	2	2	2	1	2	2
573.15502	2	2	2	2	1	1	1	1	2	2	0	2	0	2	1	2	2
573.15504	2	2	2	2	1	1	1	0	2	2	0	2	0	2	1	2	2
573.15507	2	2	2	2	1	1	1	0	2	2	0	2	0	2	1	2	2
573.15509	2	2	2	2	1	1	1	0	2	2	0	2	0	2	1	2	2
573.5726	2	2	2	2	1	2	2	0	0	1	0	0	2	0	2	0	1
573.15432	2	2	2	2	0	0	1	0	2	2	0	2	0	2	1	2	2
573.15444	2	2	2	2	0	1	1	0	2	2	0	2	0	2	0	2	2
573.15446	2	2	2	2	0	1	1	0	2	2	0	2	0	2	1	2	2
573.15447	2	2	2	2	0	1	1	0	2	2	0	2	0	2	1	2	2
573.15458	2	2	2	2	0	1	1	0	2	2	0	2	0	2	0	2	2
573.15459	2	2	2	2	0	1	1	0	2	2	0	2	0	2	1	2	2
573.15460	2	2	2	2	0	0	2	0	2	2	0	2	0	2	0	2	2
573.15463	2	2	2	2	0	1	1	0	2	2	0	2	0	2	2	2	2
573.15465	2	2	2	2	0	2	1	0	2	2	0	2	0	2	2	2	2
573.15468	2	2	2	2	0	1	1	0	2	2	0	2	0	2	1	2	2
573.15472	2	2	2	2	0	1	1	0	2	2	0	2	0	2	1	2	2
573.15476	2	2	2	2	0	1	1	0	2	2	0	2	0	2	1	2	2
573.15479	2	2	2	2	0	1	1	0	2	2	0	2	0	2	2	2	2
573.15480	2	2	2	2	0	1	1	0	2	2	0	2	0	2	1	2	2
573.15483	2	2	2	2	0	1	1	0	2	2	0	2	0	2	1	2	2
573.15484	2	2	2	2	0	1	1	0	2	2	0	2	0	2	1	2	2
573.15493	2	2	2	2	0	1	1	0	2	2	0	2	0	2	1	2	2
573.15495	2	2	2	2	0	0	1	0	2	2	0	2	0	2	0	2	2
573.15497	2	2	2	2	0	1	1	0	2	2	0	2	0	2	1	2	2
573.15498	2	2	2	2	0	1	1	0	2	2	0	2	0	2	1	2	2
573.15499	2	2	2	2	0	1	1	0	2	2	0	2	0	2	1	2	2
573.15500	2	2	2	2	0	1	1	0	2	2	0	2	0	2	1	2	2
573.15501	2	2	2	2	0	1	1	0	2	2	0	2	0	2	1	2	2
573.15503	2	2	2	2	0	1	1	0	2	2	0	2	0	2	1	2	2
573.15505	2	2	2	2	0	1	1	0	2	2	0	2	0	2	1	2	2
573.15506	2	2	2	2	0	1	1	0	2	2	0	2	0	2	0	2	2
573.15510	2	2	2	2	0	1	1	0	2	2	0	2	0	2	1	2	2
573.15643	2	2	2	2	0	1	2	0	2	2	2	2	2	2	1	1	2
573.5684	2	2	2	2	0	2	2	0	1	1	0	0	2	0	1	0	0
1328424.3	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2
1329843.3	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2
573.15475	2	2	2	2	2	1	1	0	2	2	0	2	0	2	1	2	2
573.15508	2	2	2	2	2	1	1	2	2	2	0	2	0	2	1	2	2
1328398.3	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2
1328401.3	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2
1328404.3	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2
1328405.3	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2
1328410.3	2	2	2	2	2	2	1	2	2	2	2	1	2	2	2	2	2
1328411.3	2	2	2	2	2	2	1	2	2	2	1	1	2	2	2	2	2
1463164.82	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
548.387	2	2	2	2	2	2	1	2	1	1	0	0	2	2	2	1	2
548.388	2	2	2	2	2	2	1	2	1	1	1	0	2	2	2	1	2
548.390	2	2	2	2	2	2	1	2	1	1	1	0	2	2	2	1	2
548.391	2	2	2	2	2	2	1	2	1	1	1	1	2	2	2	1	2
548.392	2	2	2	2	2	2	1	2	1	1	1	1	1	2	2	1	2
548.394	2	2	2	2	2	2	1	2	1	1	1	0	2	2	2	1	2
573.14842	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
573.15045	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
72407.670	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
72407.671	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
72407.672	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
72407.673	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
72407.677	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
72407.678	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
72407.679	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
72407.680	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
72407.681	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
72407.682	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
72407.683	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
72407.685	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
72407.686	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
72407.687	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
72407.689	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
72407.690	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
72407.691	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
72407.692	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
72407.697	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2
548.380	2	2	2	2	2	2	0	2	0	0	0	0	2	2	2	1	2
548.383	2	2	2	2	2	2	0	2	0	0	0	2	2	2	2	0	2
548.401	2	2	2	2	2	2	0	2	0	0	0	0	2	2	2	0	2
1328427.3	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2
1328425.3	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2
1328407.3	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2
1328409.3	2	2	2	2	2	2	2	2	2	2	1	1	2	2	2	2	2
1328413.3	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2
1328406.3	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2
1328423.3	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2
1400162.3	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2
1400178.3	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2
1463164.79	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.637	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.638	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.639	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.640	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.641	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.642	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.643	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.644	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.645	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.646	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.647	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.648	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.649	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.650	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.651	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.653	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.654	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.655	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.656	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.657	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.658	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.660	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.661	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.662	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.664	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.665	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.666	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.667	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.684	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.695	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.703	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.704	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.705	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
72407.706	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	2
