num_fam,nb_members,sum_quanti,sum_quali,nb_0,nb_mono,nb_multi,sum_0_mono_multi,max_multi
775,1,1,1,4,1,0,5,1
776,5,5,5,0,5,0,5,1
777,5,5,5,0,5,0,5,1
778,5,5,5,0,5,0,5,1
779,5,5,5,0,5,0,5,1
780,5,5,5,0,5,0,5,1
781,5,5,5,0,5,0,5,1
782,1,1,1,4,1,0,5,1
783,3,3,3,2,3,0,5,1
784,1,1,1,4,1,0,5,1
785,2,2,2,3,2,0,5,1
786,1,1,1,4,1,0,5,1
787,1,1,1,4,1,0,5,1
788,5,5,5,0,5,0,5,1
789,5,5,5,0,5,0,5,1
790,1,1,1,4,1,0,5,1
791,1,1,1,4,1,0,5,1
792,1,1,1,4,1,0,5,1
793,1,1,1,4,1,0,5,1
794,1,1,1,4,1,0,5,1
795,2,2,2,3,2,0,5,1
796,1,1,1,4,1,0,5,1
797,1,1,1,4,1,0,5,1
798,4,4,4,1,4,0,5,1
799,1,1,1,4,1,0,5,1
800,1,1,1,4,1,0,5,1
801,1,1,1,4,1,0,5,1
802,2,2,2,3,2,0,5,1
803,1,1,1,4,1,0,5,1
804,3,3,3,2,3,0,5,1
805,1,1,1,4,1,0,5,1
806,1,1,1,4,1,0,5,1
807,1,1,1,4,1,0,5,1
808,5,5,5,0,5,0,5,1
809,5,5,5,0,5,0,5,1
810,1,1,1,4,1,0,5,1
811,3,3,2,3,1,1,5,2
812,1,1,1,4,1,0,5,1
813,2,2,2,3,2,0,5,1
814,1,1,1,4,1,0,5,1
815,5,5,5,0,5,0,5,1
816,5,5,5,0,5,0,5,1
817,1,1,1,4,1,0,5,1
818,1,1,1,4,1,0,5,1
819,1,1,1,4,1,0,5,1
820,2,2,2,3,2,0,5,1
821,2,2,2,3,2,0,5,1
822,1,1,1,4,1,0,5,1
823,1,1,1,4,1,0,5,1
824,1,1,1,4,1,0,5,1
825,1,1,1,4,1,0,5,1
826,1,1,1,4,1,0,5,1
827,1,1,1,4,1,0,5,1
828,1,1,1,4,1,0,5,1
829,5,5,5,0,5,0,5,1
830,5,5,5,0,5,0,5,1
831,1,1,1,4,1,0,5,1
832,1,1,1,4,1,0,5,1
833,4,4,4,1,4,0,5,1
834,3,3,3,2,3,0,5,1
835,3,3,3,2,3,0,5,1
836,4,4,4,1,4,0,5,1
837,1,1,1,4,1,0,5,1
838,1,1,1,4,1,0,5,1
839,1,1,1,4,1,0,5,1
840,2,2,1,4,0,1,5,2
841,4,4,4,1,4,0,5,1
842,3,3,3,2,3,0,5,1
843,3,3,3,2,3,0,5,1
844,2,2,1,4,0,1,5,2
845,1,1,1,4,1,0,5,1
846,5,5,5,0,5,0,5,1
847,1,1,1,4,1,0,5,1
848,1,1,1,4,1,0,5,1
849,1,1,1,4,1,0,5,1
850,1,1,1,4,1,0,5,1
851,5,5,5,0,5,0,5,1
852,2,2,2,3,2,0,5,1
853,1,1,1,4,1,0,5,1
854,4,4,4,1,4,0,5,1
855,2,2,2,3,2,0,5,1
856,2,2,2,3,2,0,5,1
857,1,1,1,4,1,0,5,1
858,1,1,1,4,1,0,5,1
859,1,1,1,4,1,0,5,1
860,1,1,1,4,1,0,5,1
861,1,1,1,4,1,0,5,1
862,2,2,2,3,2,0,5,1
863,3,3,3,2,3,0,5,1
864,3,3,3,2,3,0,5,1
865,1,1,1,4,1,0,5,1
866,1,1,1,4,1,0,5,1
867,2,2,1,4,0,1,5,2
868,2,2,2,3,2,0,5,1
869,2,2,2,3,2,0,5,1
870,2,2,2,3,2,0,5,1
871,5,5,5,0,5,0,5,1
872,3,3,3,2,3,0,5,1
873,5,5,5,0,5,0,5,1
874,1,1,1,4,1,0,5,1
875,1,1,1,4,1,0,5,1
876,1,1,1,4,1,0,5,1
877,2,2,2,3,2,0,5,1
878,1,1,1,4,1,0,5,1
879,1,1,1,4,1,0,5,1
880,5,5,5,0,5,0,5,1
881,1,1,1,4,1,0,5,1
882,1,1,1,4,1,0,5,1
883,1,1,1,4,1,0,5,1
884,1,1,1,4,1,0,5,1
885,1,1,1,4,1,0,5,1
886,1,1,1,4,1,0,5,1
887,2,2,2,3,2,0,5,1
888,3,3,3,2,3,0,5,1
889,1,1,1,4,1,0,5,1
890,2,2,2,3,2,0,5,1
891,5,5,5,0,5,0,5,1
892,1,1,1,4,1,0,5,1
893,3,3,3,2,3,0,5,1
894,1,1,1,4,1,0,5,1
895,1,1,1,4,1,0,5,1
896,1,1,1,4,1,0,5,1
897,1,1,1,4,1,0,5,1
898,1,1,1,4,1,0,5,1
899,1,1,1,4,1,0,5,1
900,1,1,1,4,1,0,5,1
901,2,2,2,3,2,0,5,1
902,1,1,1,4,1,0,5,1
903,2,2,2,3,2,0,5,1
904,2,2,2,3,2,0,5,1
905,1,1,1,4,1,0,5,1
906,1,1,1,4,1,0,5,1
907,1,1,1,4,1,0,5,1
908,2,2,2,3,2,0,5,1
909,1,1,1,4,1,0,5,1
910,5,5,5,0,5,0,5,1
911,1,1,1,4,1,0,5,1
912,2,2,2,3,2,0,5,1
913,1,1,1,4,1,0,5,1
914,2,2,2,3,2,0,5,1
915,1,1,1,4,1,0,5,1
916,1,1,1,4,1,0,5,1
917,1,1,1,4,1,0,5,1
918,1,1,1,4,1,0,5,1
919,5,5,5,0,5,0,5,1
920,1,1,1,4,1,0,5,1
921,1,1,1,4,1,0,5,1
922,1,1,1,4,1,0,5,1
923,1,1,1,4,1,0,5,1
924,1,1,1,4,1,0,5,1
925,1,1,1,4,1,0,5,1
926,2,2,2,3,2,0,5,1
927,2,2,2,3,2,0,5,1
928,1,1,1,4,1,0,5,1
929,1,1,1,4,1,0,5,1
930,3,3,2,3,1,1,5,2
931,1,1,1,4,1,0,5,1
932,1,1,1,4,1,0,5,1
933,2,2,2,3,2,0,5,1
934,1,1,1,4,1,0,5,1
935,1,1,1,4,1,0,5,1
936,1,1,1,4,1,0,5,1
937,1,1,1,4,1,0,5,1
938,1,1,1,4,1,0,5,1
939,1,1,1,4,1,0,5,1
940,5,5,5,0,5,0,5,1
941,5,5,5,0,5,0,5,1
942,5,5,5,0,5,0,5,1
943,5,5,5,0,5,0,5,1
944,5,5,5,0,5,0,5,1
945,5,5,5,0,5,0,5,1
946,5,5,5,0,5,0,5,1
947,5,5,5,0,5,0,5,1
948,5,5,5,0,5,0,5,1
949,5,5,5,0,5,0,5,1
950,5,5,5,0,5,0,5,1
951,5,5,5,0,5,0,5,1
952,5,5,5,0,5,0,5,1
953,5,5,5,0,5,0,5,1
954,5,5,5,0,5,0,5,1
955,5,5,5,0,5,0,5,1
956,5,5,5,0,5,0,5,1
957,5,5,5,0,5,0,5,1
958,5,5,5,0,5,0,5,1
959,5,5,5,0,5,0,5,1
960,5,5,5,0,5,0,5,1
961,5,5,5,0,5,0,5,1
962,2,2,1,4,0,1,5,2
963,3,3,3,2,3,0,5,1
964,5,5,5,0,5,0,5,1
965,5,5,5,0,5,0,5,1
966,5,5,5,0,5,0,5,1
967,1,1,1,4,1,0,5,1
968,1,1,1,4,1,0,5,1
969,5,5,5,0,5,0,5,1
970,5,5,5,0,5,0,5,1
971,5,5,5,0,5,0,5,1
972,3,3,3,2,3,0,5,1
973,1,1,1,4,1,0,5,1
974,5,5,5,0,5,0,5,1
975,5,5,5,0,5,0,5,1
976,5,5,5,0,5,0,5,1
977,5,5,5,0,5,0,5,1
978,5,5,5,0,5,0,5,1
979,5,5,5,0,5,0,5,1
980,5,5,5,0,5,0,5,1
981,5,5,5,0,5,0,5,1
982,5,5,5,0,5,0,5,1
983,5,5,5,0,5,0,5,1
984,5,5,5,0,5,0,5,1
985,5,5,5,0,5,0,5,1
986,5,5,5,0,5,0,5,1
987,5,5,5,0,5,0,5,1
988,5,5,5,0,5,0,5,1
989,5,5,5,0,5,0,5,1
990,5,5,5,0,5,0,5,1
991,1,1,1,4,1,0,5,1
992,5,5,5,0,5,0,5,1
993,5,5,5,0,5,0,5,1
994,5,5,5,0,5,0,5,1
995,5,5,5,0,5,0,5,1
996,5,5,5,0,5,0,5,1
997,5,5,5,0,5,0,5,1
998,5,5,5,0,5,0,5,1
999,5,5,5,0,5,0,5,1
1000,5,5,5,0,5,0,5,1
1001,5,5,5,0,5,0,5,1
1002,5,5,5,0,5,0,5,1
1003,1,1,1,4,1,0,5,1
1004,5,5,5,0,5,0,5,1
1005,5,5,5,0,5,0,5,1
1006,5,5,5,0,5,0,5,1
1007,5,5,5,0,5,0,5,1
1008,5,5,5,0,5,0,5,1
1009,5,5,5,0,5,0,5,1
1010,5,5,5,0,5,0,5,1
1011,1,1,1,4,1,0,5,1
1012,5,5,5,0,5,0,5,1
1013,5,5,5,0,5,0,5,1
1014,5,5,5,0,5,0,5,1
1015,5,5,5,0,5,0,5,1
1016,3,3,3,2,3,0,5,1
1017,1,1,1,4,1,0,5,1
1018,5,5,5,0,5,0,5,1
1019,5,5,5,0,5,0,5,1
1020,5,5,5,0,5,0,5,1
1021,5,5,5,0,5,0,5,1
1022,4,4,4,1,4,0,5,1
1023,2,2,2,3,2,0,5,1
1024,5,5,5,0,5,0,5,1
1025,1,1,1,4,1,0,5,1
1026,5,5,5,0,5,0,5,1
1027,5,5,5,0,5,0,5,1
1028,5,5,5,0,5,0,5,1
1029,5,5,5,0,5,0,5,1
1030,5,5,5,0,5,0,5,1
1031,1,1,1,4,1,0,5,1
1032,2,2,2,3,2,0,5,1
1033,5,5,5,0,5,0,5,1
1034,5,5,5,0,5,0,5,1
1035,1,1,1,4,1,0,5,1
1036,5,5,5,0,5,0,5,1
1037,5,5,5,0,5,0,5,1
1038,1,1,1,4,1,0,5,1
1039,5,5,5,0,5,0,5,1
1040,5,5,5,0,5,0,5,1
1041,5,5,5,0,5,0,5,1
1042,5,5,5,0,5,0,5,1
1043,5,5,5,0,5,0,5,1
1044,5,5,5,0,5,0,5,1
1045,1,1,1,4,1,0,5,1
1046,5,5,5,0,5,0,5,1
1047,1,1,1,4,1,0,5,1
1048,1,1,1,4,1,0,5,1
1049,5,5,5,0,5,0,5,1
1050,5,5,5,0,5,0,5,1
1051,5,5,5,0,5,0,5,1
1052,2,2,2,3,2,0,5,1
1053,1,1,1,4,1,0,5,1
1054,5,5,5,0,5,0,5,1
1055,5,5,5,0,5,0,5,1
1056,5,5,5,0,5,0,5,1
1057,5,5,5,0,5,0,5,1
1058,1,1,1,4,1,0,5,1
1059,3,3,3,2,3,0,5,1
1060,1,1,1,4,1,0,5,1
1061,5,5,5,0,5,0,5,1
1062,1,1,1,4,1,0,5,1
1063,1,1,1,4,1,0,5,1
1064,5,5,5,0,5,0,5,1
1065,5,5,5,0,5,0,5,1
1066,5,5,5,0,5,0,5,1
1067,5,5,5,0,5,0,5,1
1068,5,5,5,0,5,0,5,1
1069,5,5,5,0,5,0,5,1
1070,1,1,1,4,1,0,5,1
1071,5,5,5,0,5,0,5,1
1072,5,5,5,0,5,0,5,1
1073,5,5,5,0,5,0,5,1
1074,5,5,5,0,5,0,5,1
1075,5,5,5,0,5,0,5,1
1076,5,5,5,0,5,0,5,1
1077,1,1,1,4,1,0,5,1
1078,4,4,4,1,4,0,5,1
1079,5,5,5,0,5,0,5,1
1080,5,5,5,0,5,0,5,1
1081,5,5,5,0,5,0,5,1
1082,5,5,5,0,5,0,5,1
1083,4,4,4,1,4,0,5,1
1084,1,1,1,4,1,0,5,1
1085,5,5,4,1,3,1,5,2
1086,4,4,4,1,4,0,5,1
1087,5,5,5,0,5,0,5,1
1088,5,5,5,0,5,0,5,1
1089,1,1,1,4,1,0,5,1
1090,1,1,1,4,1,0,5,1
1091,1,1,1,4,1,0,5,1
1092,4,4,4,1,4,0,5,1
1093,1,1,1,4,1,0,5,1
1094,1,1,1,4,1,0,5,1
1095,2,2,2,3,2,0,5,1
1096,2,2,2,3,2,0,5,1
1097,1,1,1,4,1,0,5,1
1098,5,5,5,0,5,0,5,1
1099,5,5,5,0,5,0,5,1
1100,5,5,5,0,5,0,5,1
1101,5,5,5,0,5,0,5,1
1102,5,5,5,0,5,0,5,1
1103,5,5,5,0,5,0,5,1
1104,5,5,5,0,5,0,5,1
1105,5,5,5,0,5,0,5,1
1106,2,2,2,3,2,0,5,1
1107,5,5,5,0,5,0,5,1
1108,1,1,1,4,1,0,5,1
1109,1,1,1,4,1,0,5,1
1110,5,5,5,0,5,0,5,1
1111,1,1,1,4,1,0,5,1
1112,5,5,5,0,5,0,5,1
1113,5,5,5,0,5,0,5,1
1114,1,1,1,4,1,0,5,1
1115,1,1,1,4,1,0,5,1
1116,5,5,5,0,5,0,5,1
1117,1,1,1,4,1,0,5,1
1118,2,2,2,3,2,0,5,1
1119,5,5,5,0,5,0,5,1
1120,5,5,5,0,5,0,5,1
1121,2,2,2,3,2,0,5,1
1122,1,1,1,4,1,0,5,1
1123,2,2,2,3,2,0,5,1
1124,2,2,2,3,2,0,5,1
1125,1,1,1,4,1,0,5,1
1126,5,5,5,0,5,0,5,1
1127,1,1,1,4,1,0,5,1
1128,5,5,5,0,5,0,5,1
1129,5,5,5,0,5,0,5,1
1130,1,1,1,4,1,0,5,1
1131,1,1,1,4,1,0,5,1
1132,5,5,5,0,5,0,5,1
1133,5,5,5,0,5,0,5,1
1134,1,1,1,4,1,0,5,1
1135,5,5,5,0,5,0,5,1
1136,5,5,5,0,5,0,5,1
1137,1,1,1,4,1,0,5,1
1138,1,1,1,4,1,0,5,1
1139,5,5,5,0,5,0,5,1
1140,5,5,5,0,5,0,5,1
1141,1,1,1,4,1,0,5,1
1142,1,1,1,4,1,0,5,1
1143,1,1,1,4,1,0,5,1
1144,5,5,5,0,5,0,5,1
1145,1,1,1,4,1,0,5,1
1146,1,1,1,4,1,0,5,1
1147,2,2,2,3,2,0,5,1
1148,3,3,3,2,3,0,5,1
1149,1,1,1,4,1,0,5,1
1150,1,1,1,4,1,0,5,1
1151,1,1,1,4,1,0,5,1
1152,1,1,1,4,1,0,5,1
1153,1,1,1,4,1,0,5,1
1154,5,5,5,0,5,0,5,1
1155,1,1,1,4,1,0,5,1
1156,1,1,1,4,1,0,5,1
1157,1,1,1,4,1,0,5,1
1158,1,1,1,4,1,0,5,1
1159,1,1,1,4,1,0,5,1
1160,2,2,2,3,2,0,5,1
1161,5,5,5,0,5,0,5,1
1162,5,5,5,0,5,0,5,1
1163,5,5,5,0,5,0,5,1
1164,5,5,5,0,5,0,5,1
1165,5,5,5,0,5,0,5,1
1166,5,5,5,0,5,0,5,1
1167,5,5,5,0,5,0,5,1
1168,5,5,5,0,5,0,5,1
1169,5,5,5,0,5,0,5,1
1170,4,4,4,1,4,0,5,1
1171,1,1,1,4,1,0,5,1
1172,5,5,5,0,5,0,5,1
1173,4,4,4,1,4,0,5,1
1174,5,5,5,0,5,0,5,1
1175,5,5,5,0,5,0,5,1
1176,1,1,1,4,1,0,5,1
1177,5,5,5,0,5,0,5,1
1178,1,1,1,4,1,0,5,1
1179,5,5,5,0,5,0,5,1
1180,5,5,5,0,5,0,5,1
1181,5,5,5,0,5,0,5,1
1182,5,5,5,0,5,0,5,1
1183,5,5,5,0,5,0,5,1
1184,2,2,2,3,2,0,5,1
1185,5,5,4,1,3,1,5,2
1186,5,5,5,0,5,0,5,1
1187,5,5,5,0,5,0,5,1
1188,5,5,5,0,5,0,5,1
1189,5,5,5,0,5,0,5,1
1190,5,5,5,0,5,0,5,1
1191,5,5,5,0,5,0,5,1
1192,5,5,5,0,5,0,5,1
1193,5,5,5,0,5,0,5,1
1194,5,5,5,0,5,0,5,1
1195,5,5,5,0,5,0,5,1
1196,5,5,5,0,5,0,5,1
1197,5,5,5,0,5,0,5,1
1198,5,5,5,0,5,0,5,1
1199,5,5,5,0,5,0,5,1
1200,5,5,5,0,5,0,5,1
1201,5,5,5,0,5,0,5,1
1202,5,5,5,0,5,0,5,1
1203,4,4,4,1,4,0,5,1
1204,5,5,5,0,5,0,5,1
1205,5,5,5,0,5,0,5,1
1206,5,5,5,0,5,0,5,1
1207,5,5,5,0,5,0,5,1
1208,5,5,5,0,5,0,5,1
1209,9,9,5,0,1,4,5,2
1210,5,5,5,0,5,0,5,1
1211,5,5,5,0,5,0,5,1
1212,1,1,1,4,1,0,5,1
1213,5,5,5,0,5,0,5,1
1214,5,5,5,0,5,0,5,1
1215,5,5,5,0,5,0,5,1
1216,5,5,5,0,5,0,5,1
1217,5,5,5,0,5,0,5,1
1218,5,5,5,0,5,0,5,1
1219,5,5,5,0,5,0,5,1
1220,1,1,1,4,1,0,5,1
1221,5,5,5,0,5,0,5,1
1222,5,5,5,0,5,0,5,1
1223,5,5,5,0,5,0,5,1
1224,1,1,1,4,1,0,5,1
1225,5,5,5,0,5,0,5,1
1226,5,5,5,0,5,0,5,1
1227,1,1,1,4,1,0,5,1
1228,5,5,5,0,5,0,5,1
1229,5,5,5,0,5,0,5,1
1230,5,5,5,0,5,0,5,1
1231,3,3,3,2,3,0,5,1
1232,1,1,1,4,1,0,5,1
1233,5,5,5,0,5,0,5,1
1234,5,5,5,0,5,0,5,1
1235,5,5,5,0,5,0,5,1
1236,5,5,5,0,5,0,5,1
1237,5,5,5,0,5,0,5,1
1238,5,5,5,0,5,0,5,1
1239,5,5,5,0,5,0,5,1
1240,5,5,5,0,5,0,5,1
1241,5,5,5,0,5,0,5,1
1242,4,4,2,3,1,1,5,3
1243,5,5,5,0,5,0,5,1
1244,5,5,5,0,5,0,5,1
1245,5,5,5,0,5,0,5,1
1246,5,5,5,0,5,0,5,1
1247,5,5,5,0,5,0,5,1
1248,5,5,5,0,5,0,5,1
1249,5,5,5,0,5,0,5,1
1250,5,5,5,0,5,0,5,1
1251,5,5,5,0,5,0,5,1
1252,5,5,5,0,5,0,5,1
1253,5,5,5,0,5,0,5,1
1254,5,5,5,0,5,0,5,1
1255,5,5,5,0,5,0,5,1
1256,5,5,5,0,5,0,5,1
1257,5,5,5,0,5,0,5,1
1258,5,5,5,0,5,0,5,1
1259,5,5,5,0,5,0,5,1
1260,5,5,5,0,5,0,5,1
1261,5,5,5,0,5,0,5,1
1262,5,5,5,0,5,0,5,1
1263,5,5,5,0,5,0,5,1
1264,4,4,4,1,4,0,5,1
1265,5,5,5,0,5,0,5,1
1266,5,5,5,0,5,0,5,1
1267,5,5,5,0,5,0,5,1
1268,5,5,5,0,5,0,5,1
1269,5,5,5,0,5,0,5,1
1270,10,10,5,0,0,5,5,2
1271,5,5,5,0,5,0,5,1
1272,5,5,5,0,5,0,5,1
1273,5,5,5,0,5,0,5,1
1274,5,5,5,0,5,0,5,1
1275,5,5,5,0,5,0,5,1
1276,5,5,5,0,5,0,5,1
1277,5,5,5,0,5,0,5,1
1278,5,5,5,0,5,0,5,1
1279,1,1,1,4,1,0,5,1
1280,5,5,5,0,5,0,5,1
1281,5,5,5,0,5,0,5,1
1282,5,5,5,0,5,0,5,1
1283,1,1,1,4,1,0,5,1
1284,5,5,5,0,5,0,5,1
1285,5,5,5,0,5,0,5,1
1286,3,3,3,2,3,0,5,1
1287,5,5,5,0,5,0,5,1
1288,5,5,5,0,5,0,5,1
1289,5,5,5,0,5,0,5,1
1290,5,5,5,0,5,0,5,1
1291,5,5,5,0,5,0,5,1
1292,5,5,5,0,5,0,5,1
1293,4,4,4,1,4,0,5,1
1294,5,5,5,0,5,0,5,1
1295,5,5,5,0,5,0,5,1
1296,5,5,5,0,5,0,5,1
1297,5,5,5,0,5,0,5,1
1298,2,2,2,3,2,0,5,1
1299,5,5,5,0,5,0,5,1
1300,5,5,5,0,5,0,5,1
1301,5,5,5,0,5,0,5,1
1302,1,1,1,4,1,0,5,1
1303,3,3,3,2,3,0,5,1
1304,5,5,5,0,5,0,5,1
1305,5,5,5,0,5,0,5,1
1306,1,1,1,4,1,0,5,1
1307,5,5,5,0,5,0,5,1
1308,5,5,5,0,5,0,5,1
1309,5,5,5,0,5,0,5,1
1310,4,4,4,1,4,0,5,1
1311,5,5,5,0,5,0,5,1
1312,5,5,5,0,5,0,5,1
1313,5,5,5,0,5,0,5,1
1314,5,5,5,0,5,0,5,1
1315,5,5,5,0,5,0,5,1
1316,5,5,5,0,5,0,5,1
1317,5,5,5,0,5,0,5,1
1318,1,1,1,4,1,0,5,1
1319,5,5,5,0,5,0,5,1
1320,4,4,4,1,4,0,5,1
1321,4,4,4,1,4,0,5,1
1322,5,5,5,0,5,0,5,1
1323,10,10,5,0,0,5,5,2
1324,5,5,5,0,5,0,5,1
1325,5,5,5,0,5,0,5,1
1326,5,5,5,0,5,0,5,1
1327,5,5,5,0,5,0,5,1
1328,5,5,5,0,5,0,5,1
1329,5,5,5,0,5,0,5,1
1330,5,5,5,0,5,0,5,1
1331,5,5,5,0,5,0,5,1
1332,1,1,1,4,1,0,5,1
1333,5,5,5,0,5,0,5,1
1334,5,5,5,0,5,0,5,1
1335,5,5,5,0,5,0,5,1
1336,5,5,5,0,5,0,5,1
1337,5,5,5,0,5,0,5,1
1338,4,4,4,1,4,0,5,1
1339,1,1,1,4,1,0,5,1
1340,4,4,4,1,4,0,5,1
1341,1,1,1,4,1,0,5,1
1342,5,5,5,0,5,0,5,1
1343,5,5,5,0,5,0,5,1
1344,5,5,5,0,5,0,5,1
1345,2,2,2,3,2,0,5,1
1346,5,5,5,0,5,0,5,1
1347,5,5,5,0,5,0,5,1
1348,5,5,5,0,5,0,5,1
1349,5,5,5,0,5,0,5,1
1350,5,5,5,0,5,0,5,1
1351,5,5,5,0,5,0,5,1
1352,5,5,5,0,5,0,5,1
1353,5,5,5,0,5,0,5,1
1354,5,5,5,0,5,0,5,1
1355,5,5,5,0,5,0,5,1
1356,5,5,5,0,5,0,5,1
1357,5,5,5,0,5,0,5,1
1358,5,5,5,0,5,0,5,1
1359,5,5,5,0,5,0,5,1
1360,5,5,5,0,5,0,5,1
1361,5,5,5,0,5,0,5,1
1362,5,5,5,0,5,0,5,1
1363,5,5,5,0,5,0,5,1
1364,5,5,5,0,5,0,5,1
1365,5,5,5,0,5,0,5,1
1366,5,5,5,0,5,0,5,1
1367,5,5,5,0,5,0,5,1
1368,5,5,5,0,5,0,5,1
1369,5,5,5,0,5,0,5,1
1370,5,5,5,0,5,0,5,1
1371,5,5,5,0,5,0,5,1
1372,4,4,4,1,4,0,5,1
1373,5,5,5,0,5,0,5,1
1374,5,5,5,0,5,0,5,1
1375,5,5,5,0,5,0,5,1
1376,5,5,5,0,5,0,5,1
1377,5,5,5,0,5,0,5,1
1378,5,5,5,0,5,0,5,1
1379,5,5,5,0,5,0,5,1
1380,5,5,5,0,5,0,5,1
1381,5,5,5,0,5,0,5,1
1382,5,5,5,0,5,0,5,1
1383,5,5,5,0,5,0,5,1
1384,1,1,1,4,1,0,5,1
1385,1,1,1,4,1,0,5,1
1386,5,5,5,0,5,0,5,1
1387,5,5,5,0,5,0,5,1
1388,5,5,5,0,5,0,5,1
1389,1,1,1,4,1,0,5,1
1390,5,5,5,0,5,0,5,1
1391,5,5,5,0,5,0,5,1
1392,5,5,5,0,5,0,5,1
1393,5,5,5,0,5,0,5,1
1394,5,5,5,0,5,0,5,1
1395,5,5,5,0,5,0,5,1
1396,5,5,5,0,5,0,5,1
1397,5,5,5,0,5,0,5,1
1398,5,5,5,0,5,0,5,1
1399,5,5,5,0,5,0,5,1
1400,5,5,5,0,5,0,5,1
1401,5,5,5,0,5,0,5,1
1402,3,3,3,2,3,0,5,1
1403,1,1,1,4,1,0,5,1
1404,5,5,5,0,5,0,5,1
1405,5,5,5,0,5,0,5,1
1406,5,5,5,0,5,0,5,1
1407,5,5,5,0,5,0,5,1
1408,5,5,5,0,5,0,5,1
1409,5,5,5,0,5,0,5,1
1410,5,5,5,0,5,0,5,1
1411,5,5,5,0,5,0,5,1
1412,5,5,5,0,5,0,5,1
1413,5,5,5,0,5,0,5,1
1414,5,5,5,0,5,0,5,1
1415,5,5,5,0,5,0,5,1
1416,5,5,5,0,5,0,5,1
1417,1,1,1,4,1,0,5,1
1418,5,5,5,0,5,0,5,1
1419,5,5,5,0,5,0,5,1
1420,4,4,4,1,4,0,5,1
1421,5,5,5,0,5,0,5,1
1422,5,5,5,0,5,0,5,1
1423,5,5,5,0,5,0,5,1
1424,1,1,1,4,1,0,5,1
1425,5,5,5,0,5,0,5,1
1426,5,5,5,0,5,0,5,1
1427,2,2,2,3,2,0,5,1
1428,5,5,5,0,5,0,5,1
1429,5,5,5,0,5,0,5,1
1430,5,5,5,0,5,0,5,1
1431,5,5,5,0,5,0,5,1
1432,5,5,5,0,5,0,5,1
1433,5,5,5,0,5,0,5,1
1434,5,5,5,0,5,0,5,1
1435,5,5,5,0,5,0,5,1
1436,5,5,5,0,5,0,5,1
1437,5,5,5,0,5,0,5,1
1438,5,5,5,0,5,0,5,1
1439,5,5,5,0,5,0,5,1
1440,5,5,5,0,5,0,5,1
1441,5,5,5,0,5,0,5,1
1442,5,5,5,0,5,0,5,1
1443,5,5,5,0,5,0,5,1
1444,5,5,5,0,5,0,5,1
1445,2,2,2,3,2,0,5,1
1446,5,5,5,0,5,0,5,1
1447,5,5,5,0,5,0,5,1
1448,4,4,4,1,4,0,5,1
1449,5,5,5,0,5,0,5,1
1450,5,5,5,0,5,0,5,1
1451,1,1,1,4,1,0,5,1
1452,5,5,5,0,5,0,5,1
1453,5,5,5,0,5,0,5,1
1454,4,4,4,1,4,0,5,1
1455,1,1,1,4,1,0,5,1
1456,5,5,5,0,5,0,5,1
1457,5,5,5,0,5,0,5,1
1458,5,5,5,0,5,0,5,1
1459,5,5,5,0,5,0,5,1
1460,5,5,5,0,5,0,5,1
1461,1,1,1,4,1,0,5,1
1462,5,5,5,0,5,0,5,1
1463,5,5,5,0,5,0,5,1
1464,5,5,5,0,5,0,5,1
1465,5,5,5,0,5,0,5,1
1466,5,5,5,0,5,0,5,1
1467,1,1,1,4,1,0,5,1
1468,5,5,5,0,5,0,5,1
1469,1,1,1,4,1,0,5,1
1470,5,5,5,0,5,0,5,1
1471,5,5,5,0,5,0,5,1
1472,5,5,5,0,5,0,5,1
1473,5,5,5,0,5,0,5,1
1474,5,5,5,0,5,0,5,1
1475,5,5,5,0,5,0,5,1
1476,5,5,5,0,5,0,5,1
1477,5,5,5,0,5,0,5,1
1478,5,5,5,0,5,0,5,1
1479,5,5,5,0,5,0,5,1
1480,5,5,5,0,5,0,5,1
1481,3,3,3,2,3,0,5,1
1482,5,5,5,0,5,0,5,1
1483,5,5,5,0,5,0,5,1
1484,1,1,1,4,1,0,5,1
1485,5,5,5,0,5,0,5,1
1486,3,3,3,2,3,0,5,1
1487,7,7,5,0,3,2,5,2
1488,1,1,1,4,1,0,5,1
1489,5,5,5,0,5,0,5,1
1490,5,5,5,0,5,0,5,1
1491,5,5,5,0,5,0,5,1
1492,1,1,1,4,1,0,5,1
1493,3,3,3,2,3,0,5,1
1494,5,5,5,0,5,0,5,1
1495,5,5,5,0,5,0,5,1
1496,5,5,5,0,5,0,5,1
1497,6,6,4,1,2,2,5,2
1498,5,5,5,0,5,0,5,1
1499,1,1,1,4,1,0,5,1
1500,5,5,5,0,5,0,5,1
1501,5,5,5,0,5,0,5,1
1502,5,5,5,0,5,0,5,1
1503,5,5,5,0,5,0,5,1
1504,5,5,5,0,5,0,5,1
1505,5,5,5,0,5,0,5,1
1506,5,5,5,0,5,0,5,1
1507,5,5,5,0,5,0,5,1
1508,4,4,4,1,4,0,5,1
1509,5,5,5,0,5,0,5,1
1510,5,5,5,0,5,0,5,1
1511,5,5,5,0,5,0,5,1
1512,2,2,2,3,2,0,5,1
1513,5,5,5,0,5,0,5,1
1514,5,5,5,0,5,0,5,1
1515,5,5,5,0,5,0,5,1
1516,5,5,5,0,5,0,5,1
1517,5,5,5,0,5,0,5,1
1518,5,5,5,0,5,0,5,1
1519,5,5,5,0,5,0,5,1
