re_pmid_id	re_id	pmid	sentence_index	pub_year
71838	17040	30659550	1	2020
1533	563	30727922	1	2020
1717	596	30727922	6	2020
1805	610	30727922	6	2020
2312	686	30727922	8	2020
2767	753	30727922	6	2020
2768	753	30727922	8	2020
46692	11645	30727922	1	2020
46693	11645	30727922	8	2020
111392	24547	30926279	4	2020
112153	24591	30926279	0	2020
112154	24591	30926279	2	2020
113426	24758	30926279	5	2020
113625	24787	30926279	0	2020
113626	24787	30926279	2	2020
114359	25056	30926279	4	2020
114378	25066	30926279	0	2020
114379	25066	30926279	2	2020
26281	7424	31001764	1	2020
26282	7424	31001764	5	2020
26445	7434	31001764	8	2020
26955	7439	31001764	6	2020
27292	7445	31001764	8	2020
27304	7448	31001764	1	2020
27305	7448	31001764	5	2020
27321	7452	31001764	1	2020
27451	7460	31001764	6	2020
27542	7490	31001764	1	2020
27543	7490	31001764	5	2020
28892	7598	31001764	5	2020
28893	7598	31001764	6	2020
29466	7624	31001764	1	2020
29467	7624	31001764	5	2020
29468	7624	31001764	8	2020
30154	7637	31001764	8	2020
30487	7643	31001764	8	2020
30917	7685	31001764	1	2020
19634	5410	31055618	6	2020
19638	5411	31055618	6	2020
65862	16788	31055618	5	2020
80523	17691	31055618	1	2020
80591	17693	31055618	4	2020
80602	17695	31055618	4	2020
80620	17701	31055618	4	2020
103772	22734	31055618	6	2020
103776	22736	31055618	6	2020
104343	22933	31055618	6	2020
104372	22943	31055618	6	2020
33583	8573	31060865	0	2020
33584	8573	31060865	1	2020
34613	8673	31060865	0	2020
35706	8818	31060865	0	2020
36295	8848	31060865	1	2020
63265	16612	31060865	0	2020
68906	16883	31060865	0	2020
74716	17262	31060865	0	2020
40668	10178	31099322	7	2020
43958	10862	31099322	6	2020
86496	19548	31108230	3	2020
86602	19594	31108230	3	2020
88205	19649	31108230	0	2020
88206	19649	31108230	3	2020
88207	19649	31108230	5	2020
88208	19649	31108230	10	2020
88363	19690	31108230	3	2020
88564	19693	31108230	0	2020
101712	22448	31112036	3	2020
103060	22640	31112036	3	2020
33601	8577	31112806	2	2020
33602	8577	31112806	14	2020
33911	8617	31112806	2	2020
35237	8703	31112806	2	2020
63281	16615	31112806	2	2020
64729	16729	31112806	2	2020
70815	16963	31112806	2	2020
5541	1553	31128287	5	2020
40956	10242	31128287	0	2020
40957	10242	31128287	9	2020
40981	10253	31128287	0	2020
40982	10253	31128287	9	2020
40988	10257	31128287	0	2020
94738	20452	31128287	6	2020
19955	5546	31220585	6	2020
97161	21170	31220585	6	2020
31785	8057	31236860	7	2020
91030	19757	31256152	3	2020
100837	22118	31279132	3	2020
100851	22128	31279132	3	2020
100854	22131	31279132	3	2020
100855	22131	31279132	7	2020
100861	22132	31279132	2	2020
6055	1780	31279801	8	2020
101776	22449	31279801	8	2020
103112	22641	31279801	8	2020
104584	22989	31279801	8	2020
39634	9973	31306816	7	2020
39635	9973	31306816	8	2020
39647	9980	31306816	6	2020
39648	9980	31306816	8	2020
42525	10626	31306816	7	2020
42526	10626	31306816	8	2020
42770	10677	31306816	0	2020
42797	10686	31306816	0	2020
43176	10732	31306816	0	2020
43177	10732	31306816	6	2020
43178	10732	31306816	8	2020
43381	10750	31306816	0	2020
20698	5706	31323426	10	2020
1741	603	31325615	9	2020
1864	612	31325615	7	2020
8647	2519	31325615	9	2020
38751	9522	31325615	9	2020
62487	16423	31325615	6	2020
81341	17917	31325615	6	2020
82138	18172	31325615	6	2020
25907	7394	31336172	12	2020
26993	7439	31336172	0	2020
26994	7439	31336172	2	2020
27792	7541	31336172	0	2020
27793	7541	31336172	11	2020
27896	7554	31336172	10	2020
28165	7574	31336172	10	2020
28930	7598	31336172	5	2020
30189	7637	31336172	2	2020
30604	7653	31336172	8	2020
31103	7762	31336172	2	2020
31242	7808	31336172	2	2020
87809	19635	31357012	4	2020
67437	16799	31359115	6	2020
9159	2749	31362903	5	2020
9341	2804	31362903	5	2020
9664	2845	31362903	5	2020
15227	4056	31362903	5	2020
15344	4108	31362903	5	2020
15523	4136	31362903	5	2020
78872	17410	31364100	0	2020
104862	23015	31365855	8	2020
105643	23150	31365855	8	2020
24669	7044	31386590	1	2020
11706	3178	31386596	3	2020
13240	3336	31386596	3	2020
19159	5201	31386596	0	2020
19160	5201	31386596	1	2020
42527	10626	31386596	1	2020
42528	10626	31386596	3	2020
43461	10762	31386596	3	2020
94577	20430	31386596	3	2020
94846	20470	31386596	3	2020
40111	10067	31393211	8	2020
40170	10077	31393211	8	2020
40492	10169	31393211	4	2020
40883	10212	31393211	4	2020
41255	10328	31393211	5	2020
44520	10985	31393211	5	2020
69073	16884	31395288	7	2020
72790	17119	31395288	7	2020
34055	8633	31397629	6	2020
34911	8676	31397629	6	2020
37255	9059	31397629	10	2020
37308	9060	31397629	6	2020
37309	9060	31397629	10	2020
37462	9096	31397629	10	2020
39176	9793	31397629	6	2020
39204	9796	31397629	6	2020
40959	10242	31397629	6	2020
41982	10596	31397629	10	2020
42118	10598	31397629	6	2020
42119	10598	31397629	10	2020
42529	10626	31397629	6	2020
42838	10697	31397629	10	2020
99862	21904	31398493	6	2020
100428	21981	31398493	6	2020
100651	22034	31398493	6	2020
25292	7113	31414123	0	2020
79256	17420	31418063	2	2020
20725	5722	31422238	6	2020
20751	5727	31422238	6	2020
20752	5727	31422238	8	2020
20872	5799	31422238	6	2020
20876	5802	31422238	6	2020
79806	17477	31424352	7	2020
79810	17479	31424352	7	2020
79815	17484	31424352	7	2020
79822	17487	31424352	7	2020
87812	19635	31424352	0	2020
21370	6049	31424353	5	2020
22375	6409	31424353	5	2020
56872	14942	31424353	5	2020
21996	6278	31427199	11	2020
99424	21788	31432634	6	2020
99482	21795	31432634	6	2020
99537	21805	31432634	6	2020
99576	21808	31432634	6	2020
99587	21812	31432634	6	2020
99621	21824	31432634	6	2020
96681	21086	31432640	1	2020
96977	21109	31432640	5	2020
23425	6894	31433255	1	2020
23991	6932	31433255	1	2020
24569	7026	31433255	1	2020
33914	8617	31433255	1	2020
34919	8676	31433255	1	2020
36220	8846	31433255	1	2020
75932	17303	31433255	7	2020
100190	21968	31433255	8	2020
3545	873	31464570	6	2020
3669	897	31464570	6	2020
4776	1308	31464570	7	2020
73339	17198	31485840	7	2020
75933	17303	31485840	7	2020
49161	12435	31493528	7	2020
60186	15636	31493528	7	2020
88173	19648	31493529	0	2020
92047	19816	31493529	3	2020
31515	7945	31494305	0	2020
31516	7945	31494305	4	2020
31517	7945	31494305	10	2020
31549	7957	31494305	0	2020
31550	7957	31494305	10	2020
31582	7975	31494305	0	2020
31583	7975	31494305	4	2020
31584	7975	31494305	10	2020
31637	7985	31494305	9	2020
31638	7985	31494305	10	2020
17084	4722	31501027	10	2020
87820	19635	31501027	8	2020
158	87	31509034	7	2020
3141	796	31509034	7	2020
48280	12208	31509034	8	2020
80095	17571	31509034	9	2020
82712	18267	31509034	8	2020
83069	18356	31509034	9	2020
67448	16799	31512147	0	2020
79260	17420	31512147	0	2020
12291	3287	31520782	10	2020
13320	3347	31520782	10	2020
27025	7439	31520782	8	2020
27460	7460	31520782	8	2020
28251	7589	31520782	9	2020
87821	19635	31523762	1	2020
91061	19757	31523762	1	2020
92048	19816	31523762	1	2020
8463	2472	31524037	10	2020
42536	10626	31524566	6	2020
11708	3178	31527031	0	2020
11974	3257	31527031	0	2020
12070	3266	31527031	0	2020
12086	3269	31527031	0	2020
13074	3327	31527031	0	2020
34926	8676	31527031	0	2020
35535	8792	31527031	0	2020
35632	8803	31527031	0	2020
35656	8807	31527031	0	2020
36688	8878	31527031	0	2020
40960	10242	31527031	0	2020
40978	10250	31527031	0	2020
40983	10253	31527031	0	2020
40986	10256	31527031	0	2020
41017	10266	31527031	0	2020
62271	16361	31527031	0	2020
62305	16381	31527031	0	2020
62315	16386	31527031	0	2020
62317	16387	31527031	0	2020
62391	16400	31527031	0	2020
27026	7439	31529721	4	2020
27027	7439	31529721	5	2020
27804	7544	31529721	5	2020
28346	7591	31529721	5	2020
28963	7598	31529721	4	2020
67450	16799	31529721	0	2020
73313	17189	31529721	0	2020
74958	17296	31529721	0	2020
101494	22369	31529721	5	2020
101631	22440	31529721	5	2020
101883	22468	31529721	5	2020
26221	7412	31533074	1	2020
27028	7439	31533074	2	2020
27281	7443	31533074	2	2020
27461	7460	31533074	2	2020
27493	7461	31533074	2	2020
28052	7567	31533074	1	2020
28053	7567	31533074	6	2020
28101	7570	31533074	1	2020
28102	7570	31533074	8	2020
28103	7570	31533074	9	2020
28964	7598	31533074	8	2020
28965	7598	31533074	9	2020
28966	7598	31533074	10	2020
30215	7637	31533074	5	2020
30216	7637	31533074	6	2020
30217	7637	31533074	9	2020
4777	1308	31537323	5	2020
5789	1633	31537323	5	2020
91063	19757	31537323	5	2020
106437	23476	31537323	5	2020
107165	23677	31537323	5	2020
37491	9105	31541503	12	2020
37560	9115	31541503	13	2020
27820	7546	31542552	11	2020
28967	7598	31542552	6	2020
30218	7637	31542552	11	2020
31194	7799	31542552	7	2020
30219	7637	31545116	5	2020
94703	20447	31545116	6	2020
94728	20448	31545116	6	2020
97622	21232	31545116	5	2020
82075	18170	31549428	3	2020
82262	18179	31549428	3	2020
23998	6932	31553260	0	2020
23999	6932	31553260	1	2020
24000	6932	31553260	11	2020
24261	7002	31553260	1	2020
26090	7404	31556704	1	2020
26091	7404	31556704	9	2020
26092	7404	31556704	11	2020
27034	7439	31556704	9	2020
27637	7509	31556704	0	2020
27638	7509	31556704	1	2020
27639	7509	31556704	2	2020
27640	7509	31556704	6	2020
27641	7509	31556704	11	2020
28971	7598	31556704	0	2020
28972	7598	31556704	1	2020
28973	7598	31556704	2	2020
28974	7598	31556704	6	2020
28975	7598	31556704	9	2020
28976	7598	31556704	10	2020
29543	7626	31556704	11	2020
29584	7630	31556704	6	2020
30229	7637	31556704	9	2020
30230	7637	31556704	10	2020
30231	7637	31556704	11	2020
84975	19078	31557567	9	2020
85128	19104	31557567	9	2020
33779	8599	31560139	1	2020
33780	8599	31560139	8	2020
34227	8638	31560139	0	2020
34564	8658	31560139	1	2020
35243	8703	31560139	0	2020
35597	8802	31560139	1	2020
36222	8846	31560139	8	2020
102773	22539	31561123	5	2020
105365	23076	31561123	5	2020
65065	16783	31577211	14	2020
67452	16799	31577211	14	2020
73545	17223	31577211	15	2020
31407	7893	31578567	5	2020
31413	7897	31578567	5	2020
31422	7903	31578567	5	2020
31431	7905	31578567	3	2020
31432	7905	31578567	5	2020
31436	7907	31578567	3	2020
98315	21451	31580426	2	2020
98322	21455	31580426	2	2020
26223	7412	31580437	1	2020
26224	7412	31580437	10	2020
27642	7509	31580437	1	2020
27643	7509	31580437	2	2020
27644	7509	31580437	5	2020
27645	7509	31580437	10	2020
29259	7600	31580437	3	2020
29381	7609	31580437	1	2020
29382	7609	31580437	5	2020
30233	7637	31580437	4	2020
30234	7637	31580437	7	2020
54886	14461	31590081	4	2020
26318	7433	31592718	3	2020
27035	7439	31592718	3	2020
27462	7460	31592718	3	2020
27646	7509	31592718	3	2020
28978	7598	31592718	2	2020
99156	21680	31595855	1	2020
99160	21682	31595855	1	2020
99239	21704	31595855	7	2020
83850	18673	31595857	7	2020
12530	3292	31596659	4	2020
13077	3327	31596659	4	2020
42538	10626	31596663	5	2020
5401	1529	31598993	7	2020
59294	15430	31598993	7	2020
104904	23016	31598993	7	2020
105655	23151	31598993	7	2020
47965	12068	31600557	2	2020
48003	12072	31600557	2	2020
62529	16439	31600557	2	2020
62536	16440	31600557	2	2020
80146	17578	31600557	2	2020
80170	17580	31600557	2	2020
102349	22488	31600557	2	2020
102538	22504	31600557	2	2020
1720	596	31602660	6	2020
57997	15253	31602660	6	2020
105644	23150	31602660	6	2020
1142	423	31603740	6	2020
84456	18962	31605129	9	2020
84564	18986	31605129	9	2020
84586	18993	31605129	9	2020
96434	21031	31605129	8	2020
96435	21031	31605129	9	2020
96448	21034	31605129	0	2020
96504	21036	31605129	1	2020
96505	21036	31605129	2	2020
96506	21036	31605129	11	2020
96570	21046	31605129	8	2020
96616	21070	31605129	1	2020
96617	21070	31605129	2	2020
96634	21077	31605129	11	2020
96658	21081	31605129	2	2020
96697	21090	31605129	2	2020
96864	21105	31605129	1	2020
96865	21105	31605129	2	2020
96866	21105	31605129	11	2020
96934	21108	31605129	9	2020
97041	21123	31605129	8	2020
97042	21123	31605129	9	2020
27036	7439	31606428	5	2020
27037	7439	31606428	7	2020
28979	7598	31606428	5	2020
28980	7598	31606428	6	2020
42539	10626	31606486	4	2020
88973	19721	31617906	9	2020
91068	19757	31617906	9	2020
8760	2588	31622465	12	2020
37613	9124	31622465	12	2020
60558	15756	31624984	5	2020
60577	15760	31624984	5	2020
65881	16788	31624984	0	2020
97142	21160	31627025	4	2020
97726	21267	31627025	4	2020
60141	15615	31630429	4	2020
60142	15615	31630429	5	2020
60166	15619	31630429	4	2020
60170	15621	31630429	4	2020
60175	15626	31630429	5	2020
102105	22473	31630429	5	2020
102693	22532	31630429	5	2020
54887	14461	31633764	8	2020
54986	14478	31633764	8	2020
84043	18793	31633764	7	2020
84048	18797	31633764	7	2020
85599	19298	31633764	7	2020
85803	19336	31633764	7	2020
27041	7439	31634030	8	2020
27500	7466	31634030	1	2020
27501	7466	31634030	2	2020
28105	7570	31634030	1	2020
28106	7570	31634030	7	2020
28252	7589	31634030	2	2020
28361	7595	31634030	8	2020
30239	7637	31634030	11	2020
41806	10595	31634537	1	2020
42633	10633	31634537	12	2020
86402	19521	31634550	4	2020
86497	19548	31634550	0	2020
88974	19721	31634550	5	2020
91072	19757	31634550	4	2020
91417	19771	31634550	0	2020
92808	19927	31634550	1	2020
92834	19931	31634550	1	2020
92835	19931	31634550	4	2020
92836	19931	31634550	7	2020
92855	19938	31634550	0	2020
93013	19968	31634550	1	2020
93028	19976	31634550	1	2020
93253	20002	31634550	1	2020
93254	20002	31634550	4	2020
93255	20002	31634550	7	2020
93309	20007	31634550	0	2020
37796	9185	31634553	5	2020
37800	9188	31634553	3	2020
37810	9196	31634553	4	2020
37816	9198	31634553	3	2020
37819	9200	31634553	3	2020
37850	9206	31634553	4	2020
37851	9207	31634553	5	2020
30528	7650	31634643	1	2020
33624	8588	31634643	8	2020
33991	8631	31634643	3	2020
33992	8631	31634643	8	2020
34437	8643	31634643	2	2020
34438	8643	31634643	8	2020
34927	8676	31634643	2	2020
35331	8720	31634643	2	2020
35367	8723	31634643	8	2020
36691	8878	31634643	4	2020
36789	8889	31634643	3	2020
37614	9124	31634643	5	2020
39377	9853	31634643	5	2020
56475	14863	31634643	2	2020
56884	14949	31634643	8	2020
56886	14951	31634643	8	2020
56887	14952	31634643	8	2020
56890	14954	31634643	2	2020
56891	14954	31634643	8	2020
100478	21992	31634643	8	2020
100492	21999	31634643	3	2020
100493	21999	31634643	8	2020
100509	22004	31634643	8	2020
100532	22012	31634643	8	2020
100654	22034	31634643	3	2020
17691	4899	31634801	2	2020
18150	4917	31634801	2	2020
18243	4940	31634801	2	2020
13126	3334	31639547	8	2020
15509	4135	31639547	8	2020
100655	22034	31639547	8	2020
41988	10596	31642085	0	2020
41989	10596	31642085	1	2020
41990	10596	31642085	7	2020
41991	10596	31642085	9	2020
39480	9913	31647552	6	2020
43560	10804	31647552	6	2020
46059	11429	31647552	6	2020
55151	14533	31647552	6	2020
57129	15071	31647552	6	2020
2486	733	31648121	9	2020
2657	737	31648121	7	2020
2769	754	31648121	9	2020
3014	755	31648121	3	2020
3015	755	31648121	9	2020
18080	4908	31648121	7	2020
18244	4940	31648121	3	2020
28253	7589	31648121	6	2020
28254	7589	31648121	9	2020
28990	7598	31648121	6	2020
29601	7636	31648121	9	2020
30240	7637	31648121	3	2020
30241	7637	31648121	9	2020
84868	19074	31648121	9	2020
85051	19102	31648121	9	2020
85129	19104	31648121	3	2020
85130	19104	31648121	9	2020
102106	22473	31648121	7	2020
102539	22504	31648121	3	2020
107009	23669	31648121	9	2020
107241	23705	31648121	9	2020
107333	23706	31648121	3	2020
107334	23706	31648121	9	2020
49342	12515	31651221	9	2020
49650	12604	31651221	9	2020
3736	922	31655135	6	2020
62158	16341	31655862	1	2020
62291	16371	31655862	1	2020
62343	16393	31655862	1	2020
62344	16393	31655862	7	2020
62353	16394	31655862	1	2020
62438	16402	31655862	1	2020
99875	21910	31655862	1	2020
100071	21946	31655862	1	2020
100193	21968	31655862	1	2020
100194	21968	31655862	7	2020
100212	21970	31655862	1	2020
100429	21981	31655862	1	2020
100474	21990	31655862	1	2020
100534	22014	31655862	1	2020
100571	22027	31655862	1	2020
100572	22027	31655862	7	2020
100579	22029	31655862	1	2020
100656	22034	31655862	1	2020
100669	22039	31655862	1	2020
100694	22054	31655862	1	2020
100706	22061	31655862	1	2020
100708	22063	31655862	1	2020
100741	22067	31655862	1	2020
42541	10626	31657653	1	2020
42668	10644	31657653	1	2020
42675	10645	31657653	1	2020
34439	8643	31658962	0	2020
34565	8658	31658962	0	2020
34928	8676	31658962	0	2020
35368	8723	31658962	0	2020
35633	8803	31658962	0	2020
36113	8840	31658962	0	2020
36392	8865	31658962	0	2020
37323	9060	31658962	0	2020
37369	9062	31658962	0	2020
37398	9071	31658962	0	2020
37447	9084	31658962	0	2020
37480	9102	31658962	0	2020
37537	9112	31658962	0	2020
37569	9119	31658962	0	2020
39207	9796	31658962	0	2020
39224	9798	31658962	0	2020
39247	9801	31658962	0	2020
39276	9813	31658962	0	2020
39299	9832	31658962	0	2020
39333	9843	31658962	0	2020
39351	9850	31658962	0	2020
28992	7598	31659674	4	2020
31104	7762	31663669	7	2020
31243	7808	31663669	7	2020
97673	21249	31663669	7	2020
97727	21267	31663669	7	2020
42543	10626	31665400	0	2020
42544	10626	31665400	3	2020
42545	10626	31665400	5	2020
42546	10626	31665400	10	2020
42547	10626	31665400	12	2020
42731	10664	31665400	1	2020
43122	10729	31665400	5	2020
43388	10750	31665400	0	2020
40114	10067	31667533	0	2020
40115	10067	31667533	12	2020
40219	10089	31667533	0	2020
40797	10199	31667533	12	2020
41115	10280	31667533	0	2020
41139	10292	31667533	0	2020
2448	723	31671218	7	2020
3016	755	31671218	7	2020
106060	23327	31671218	7	2020
106090	23340	31671218	7	2020
114644	25179	31675591	6	2020
114645	25180	31675591	6	2020
114650	25183	31675591	6	2020
114785	25259	31675591	6	2020
114786	25260	31675591	6	2020
114787	25261	31675591	6	2020
39208	9796	31677960	0	2020
4474	1229	31680038	5	2020
4562	1238	31680038	5	2020
81370	17930	31680038	5	2020
81372	17931	31680038	5	2020
102645	22522	31680622	2	2020
69932	16887	31685058	1	2020
71931	17062	31685058	1	2020
73168	17161	31685058	1	2020
46528	11590	31685461	0	2020
46529	11591	31685461	0	2020
49194	12462	31685461	1	2020
49195	12463	31685461	1	2020
111588	24550	31686360	9	2020
113427	24758	31686360	9	2020
65884	16788	31688916	0	2020
73169	17161	31688916	0	2020
16949	4705	31689511	6	2020
18599	5032	31689511	6	2020
88571	19693	31689511	6	2020
106387	23468	31689511	6	2020
106963	23651	31689511	6	2020
92367	19830	31691809	4	2020
92368	19830	31691809	7	2020
92837	19931	31691809	5	2020
92868	19946	31691809	9	2020
92989	19959	31691809	6	2020
93014	19968	31691809	5	2020
93256	20002	31691809	6	2020
93366	20024	31691809	4	2020
93367	20024	31691809	5	2020
93368	20024	31691809	7	2020
99425	21788	31702790	10	2020
99426	21788	31702790	13	2020
99536	21804	31702790	10	2020
99588	21812	31702790	10	2020
99597	21815	31702790	10	2020
99636	21830	31702790	10	2020
99697	21848	31702790	10	2020
99733	21856	31702790	10	2020
99740	21860	31702790	10	2020
20941	5831	31704464	5	2020
20960	5841	31704464	5	2020
45420	11287	31705142	4	2020
45572	11310	31705142	4	2020
45659	11320	31705142	4	2020
6472	1897	31706000	1	2020
6592	1938	31706000	1	2020
60998	15908	31706000	10	2020
61012	15916	31706000	2	2020
61084	15928	31706000	2	2020
61085	15928	31706000	3	2020
61086	15928	31706000	6	2020
61087	15928	31706000	10	2020
61116	15937	31706000	3	2020
86089	19423	31706002	9	2020
86090	19423	31706002	11	2020
86094	19426	31706002	11	2020
86095	19427	31706002	11	2020
86105	19431	31706002	11	2020
94293	20310	31706002	9	2020
96130	20942	31706002	9	2020
96131	20942	31706002	11	2020
96141	20947	31706002	11	2020
96144	20950	31706002	10	2020
96145	20950	31706002	11	2020
96248	20963	31706002	11	2020
96306	20983	31706002	9	2020
96307	20983	31706002	11	2020
96309	20985	31706002	11	2020
96312	20988	31706002	10	2020
96313	20988	31706002	11	2020
96323	20991	31706002	11	2020
98684	21573	31706002	9	2020
98714	21590	31706002	10	2020
