re_id	cvterm_id	aro_accession	cvterm_name	epi_lexicon	epi_normalized_accession	epi_normalized_term_name	paper_count
288	38928	ARO:3002528	AAC(3)-Ia	NCBI_TAXON	NCBI_TAXON:573	Klebsiella pneumoniae	1
289	38928	ARO:3002528	AAC(3)-Ia	GAZ	GAZ:00005062	Krakow	1
290	38928	ARO:3002528	AAC(3)-Ia	NCBI_TAXON	NCBI_TAXON:1772	Mycolicibacterium smegmatis	1
291	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0000236	ORF	3
292	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0000006	PCR_product	1
293	38928	ARO:3002528	AAC(3)-Ia	GAZ	GAZ:00002939	Poland	1
294	38928	ARO:3002528	AAC(3)-Ia	NCBI_TAXON	NCBI_TAXON:287	Pseudomonas aeruginosa	2
295	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0001481	RAPD	1
296	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0000356	RNA	1
297	38928	ARO:3002528	AAC(3)-Ia	GAZ	GAZ:00003163	Seattle	1
298	38928	ARO:3002528	AAC(3)-Ia	NCBI_TAXON	NCBI_TAXON:613	Serratia	1
299	38928	ARO:3002528	AAC(3)-Ia	IDO	IDO:0000581	antibiotic resistance	4
300	38928	ARO:3002528	AAC(3)-Ia	IDO	IDO:0000558	antimicrobial	4
301	38928	ARO:3002528	AAC(3)-Ia	IDO	CL:0000000	cell	1
302	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0000151	clone	3
303	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0000993	consensus	1
304	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0002237	cytosolic_rRNA_16S_gene	1
305	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0000357	flanked	3
306	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0000704	gene	40
307	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0005853	gene_cassette	7
308	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0005854	gene_cassette_array	4
309	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0001026	genome	1
310	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0000991	genomic_DNA	1
311	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0000857	homologous	1
312	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0001522	insertional	1
313	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0000365	integron	23
314	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0001147	natural_variant_site	1
315	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0000178	operon	1
316	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0000155	plasmid	10
317	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0000104	polypeptide	2
318	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0000051	probe	3
319	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0000252	rRNA	3
320	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0000001	region	4
321	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0000119	regulated	1
322	38928	ARO:3002528	AAC(3)-Ia	UBERON	UBERON:0001008	renal system	1
323	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0000180	retrotransposon	2
324	38928	ARO:3002528	AAC(3)-Ia	SO	SO:0000101	transposable_element	3
325	38928	ARO:3002528	AAC(3)-Ia	FOODON	FOODON:00002340	water food product	1
326	38930	ARO:3002530	AAC(3)-Ib	SO	SO:0000704	gene	3
327	38930	ARO:3002530	AAC(3)-Ib	SO	SO:0005853	gene_cassette	1
328	38930	ARO:3002530	AAC(3)-Ib	SO	SO:0000365	integron	1
329	38930	ARO:3002530	AAC(3)-Ib	SO	SO:0000155	plasmid	2
330	38930	ARO:3002530	AAC(3)-Ib	SO	SO:0000051	probe	1
331	38930	ARO:3002530	AAC(3)-Ib	SO	SO:0000001	region	1
332	38931	ARO:3002531	AAC(3)-Ic	NCBI_TAXON	NCBI_TAXON:287	Pseudomonas aeruginosa	1
333	38931	ARO:3002531	AAC(3)-Ic	GAZ	GAZ:00003744	Thailand	1
334	38931	ARO:3002531	AAC(3)-Ic	SO	SO:0001023	allele	1
335	38931	ARO:3002531	AAC(3)-Ic	SO	SO:0000704	gene	3
336	38931	ARO:3002531	AAC(3)-Ic	SO	SO:0005853	gene_cassette	1
337	38931	ARO:3002531	AAC(3)-Ic	SO	SO:0000365	integron	3
338	38931	ARO:3002531	AAC(3)-Ic	SO	SO:0000001	region	1
339	38929	ARO:3002529	AAC(3)-Id	NCBI_TAXON	NCBI_TAXON:547	Enterobacter	1
340	38929	ARO:3002529	AAC(3)-Id	NCBI_TAXON	NCBI_TAXON:562	Escherichia coli	3
341	38929	ARO:3002529	AAC(3)-Id	GAZ	GAZ:00004382	Haifa	1
342	38929	ARO:3002529	AAC(3)-Id	NCBI_TAXON	NCBI_TAXON:286	Pseudomonas	1
343	38929	ARO:3002529	AAC(3)-Id	NCBI_TAXON	NCBI_TAXON:590	Salmonella	2
344	38929	ARO:3002529	AAC(3)-Id	NCBI_TAXON	NCBI_TAXON:85569	Salmonella enterica subsp. enterica serovar Typhimurium str. DT104	1
345	38929	ARO:3002529	AAC(3)-Id	NCBI_TAXON	NCBI_TAXON:613	Serratia	1
346	38929	ARO:3002529	AAC(3)-Id	SO	SO:0001237	amino_acid	1
347	38929	ARO:3002529	AAC(3)-Id	IDO	IDO:0000558	antimicrobial	1
348	38929	ARO:3002529	AAC(3)-Id	SO	SO:0000151	clone	1
349	38929	ARO:3002529	AAC(3)-Id	SO	SO:0000704	gene	9
350	38929	ARO:3002529	AAC(3)-Id	SO	SO:0005853	gene_cassette	1
351	38929	ARO:3002529	AAC(3)-Id	SO	SO:0000772	genomic_island	1
352	38929	ARO:3002529	AAC(3)-Id	SO	SO:0000365	integron	5
353	38929	ARO:3002529	AAC(3)-Id	SO	SO:0001147	natural_variant_site	1
354	38929	ARO:3002529	AAC(3)-Id	SO	SO:0000155	plasmid	1
355	38929	ARO:3002529	AAC(3)-Id	SO	SO:0000001	region	2
356	38929	ARO:3002529	AAC(3)-Id	IDO	IDO:0000466	virulence	1
357	38940	ARO:3002540	AAC(3)-VIa	SO	SO:0001633	5KB_downstream_variant	1
358	38940	ARO:3002540	AAC(3)-VIa	NCBI_TAXON	NCBI_TAXON:550	Enterobacter cloacae	1
359	38940	ARO:3002540	AAC(3)-VIa	NCBI_TAXON	NCBI_TAXON:1280	Staphylococcus aureus	1
360	38940	ARO:3002540	AAC(3)-VIa	NCBI_TAXON	NCBI_TAXON:1301	Streptococcus	1
361	38940	ARO:3002540	AAC(3)-VIa	SO	SO:0001237	amino_acid	1
362	38940	ARO:3002540	AAC(3)-VIa	SO	SO:0000704	gene	1
363	38940	ARO:3002540	AAC(3)-VIa	SO	SO:0005853	gene_cassette	1
364	38940	ARO:3002540	AAC(3)-VIa	SO	SO:0000857	homologous	1
365	38940	ARO:3002540	AAC(3)-VIa	SO	SO:0000365	integron	2
366	38940	ARO:3002540	AAC(3)-VIa	SO	SO:0000155	plasmid	2
367	38940	ARO:3002540	AAC(3)-VIa	SO	SO:0000104	polypeptide	1
368	38940	ARO:3002540	AAC(3)-VIa	SO	SO:0000112	primer	1
369	38940	ARO:3002540	AAC(3)-VIa	SO	SO:0000167	promoter	2
370	36484	ARO:3000345	AAC(6')	NCBI_TAXON	NCBI_TAXON:469	Acinetobacter	3
371	36484	ARO:3000345	AAC(6')	NCBI_TAXON	NCBI_TAXON:470	Acinetobacter baumannii	3
372	36484	ARO:3000345	AAC(6')	NCBI_TAXON	NCBI_TAXON:29430	Acinetobacter haemolyticus	1
373	36484	ARO:3000345	AAC(6')	GAZ	GAZ:00007944	Ames	6
374	36484	ARO:3000345	AAC(6')	IDO	NCBITaxon:2	Bacteria	1
375	36484	ARO:3000345	AAC(6')	SO	SO:0001459	CRISPR	1
376	36484	ARO:3000345	AAC(6')	NCBI_TAXON	NCBI_TAXON:546	Citrobacter freundii	2
377	36484	ARO:3000345	AAC(6')	NCBI_TAXON	NCBI_TAXON:547	Enterobacter	1
378	36484	ARO:3000345	AAC(6')	NCBI_TAXON	NCBI_TAXON:550	Enterobacter cloacae	1
379	36484	ARO:3000345	AAC(6')	NCBI_TAXON	NCBI_TAXON:543	Enterobacteriaceae	5
380	36484	ARO:3000345	AAC(6')	NCBI_TAXON	NCBI_TAXON:1350	Enterococcus	3
381	36484	ARO:3000345	AAC(6')	NCBI_TAXON	NCBI_TAXON:1351	Enterococcus faecalis	12
382	36484	ARO:3000345	AAC(6')	NCBI_TAXON	NCBI_TAXON:1352	Enterococcus faecium	7
383	36484	ARO:3000345	AAC(6')	NCBI_TAXON	NCBI_TAXON:561	Escherichia	1
384	36484	ARO:3000345	AAC(6')	NCBI_TAXON	NCBI_TAXON:562	Escherichia coli	9
385	36484	ARO:3000345	AAC(6')	GAZ	GAZ:00002945	Greece	1
386	36484	ARO:3000345	AAC(6')	GAZ	GAZ:00004474	Iran	3
387	36484	ARO:3000345	AAC(6')	GAZ	GAZ:00383562	Iuta	1
388	36484	ARO:3000345	AAC(6')	GAZ	GAZ:00002747	Japan	1
389	36484	ARO:3000345	AAC(6')	GAZ	GAZ:00002779	Kanagawa Prefecture	1
390	36484	ARO:3000345	AAC(6')	GAZ	GAZ:00010556	Kermanshah Province	1
391	36484	ARO:3000345	AAC(6')	NCBI_TAXON	NCBI_TAXON:570	Klebsiella	1
392	36484	ARO:3000345	AAC(6')	NCBI_TAXON	NCBI_TAXON:1590	Lactobacillus plantarum	1
393	36484	ARO:3000345	AAC(6')	GAZ	GAZ:00144293	London	1
394	36484	ARO:3000345	AAC(6')	NCBI_TAXON	NCBI_TAXON:2097	Mycoplasma genitalium	1
395	36484	ARO:3000345	AAC(6')	GAZ	GAZ:00243371	Norway	1
396	36484	ARO:3000345	AAC(6')	NCBI_TAXON	NCBI_TAXON:1253	Pediococcus	1
397	36484	ARO:3000345	AAC(6')	NCBI_TAXON	NCBI_TAXON:287	Pseudomonas aeruginosa	6
398	36484	ARO:3000345	AAC(6')	NCBI_TAXON	NCBI_TAXON:590	Salmonella	2
399	36484	ARO:3000345	AAC(6')	NCBI_TAXON	NCBI_TAXON:615	Serratia marcescens	2
400	36484	ARO:3000345	AAC(6')	GAZ	GAZ:00000553	South Africa	2
401	36484	ARO:3000345	AAC(6')	NCBI_TAXON	NCBI_TAXON:1279	Staphylococcus	1
402	36484	ARO:3000345	AAC(6')	NCBI_TAXON	NCBI_TAXON:1280	Staphylococcus aureus	2
403	36484	ARO:3000345	AAC(6')	NCBI_TAXON	NCBI_TAXON:1340444	Staphylococcus aureus RN4282	1
404	36484	ARO:3000345	AAC(6')	NCBI_TAXON	NCBI_TAXON:1282	Staphylococcus epidermidis	1
405	36484	ARO:3000345	AAC(6')	GAZ	GAZ:00010895	Suzhou City Prefecture	1
406	36484	ARO:3000345	AAC(6')	GAZ	GAZ:00002729	Sweden	1
407	36484	ARO:3000345	AAC(6')	GAZ	GAZ:00004485	Tehran	1
408	36484	ARO:3000345	AAC(6')	GAZ	GAZ:00002931	Venezuela	1
409	36484	ARO:3000345	AAC(6')	ENVO	ENVO:01000925	abattoir	1
410	36484	ARO:3000345	AAC(6')	SO	SO:0001023	allele	2
411	36484	ARO:3000345	AAC(6')	UBERON	UBERON:0012284	animal hemisphere	1
412	36484	ARO:3000345	AAC(6')	IDO	IDO:0000581	antibiotic resistance	4
413	36484	ARO:3000345	AAC(6')	IDO	IDO:0000558	antimicrobial	3
414	36484	ARO:3000345	AAC(6')	UBERON	UBERON:0000178	blood	1
415	36484	ARO:3000345	AAC(6')	FOODON	FOODON:00001013	cheese food product	1
416	36484	ARO:3000345	AAC(6')	FOODON	FOODON:03411457	chicken	1
417	36484	ARO:3000345	AAC(6')	SO	SO:0000151	clone	2
418	36484	ARO:3000345	AAC(6')	SO	SO:0000856	conserved	1
419	36484	ARO:3000345	AAC(6')	IDO	IDO:0000555	disinfectant	1
420	36484	ARO:3000345	AAC(6')	ENVO	ENVO:01000536	factory	1
421	36484	ARO:3000345	AAC(6')	ENVO	ENVO:00000078	farm	1
422	36484	ARO:3000345	AAC(6')	SO	SO:0000163	five_prime_cis_splice_site	1
423	36484	ARO:3000345	AAC(6')	SO	SO:0000704	gene	62
424	36484	ARO:3000345	AAC(6')	SO	SO:0005853	gene_cassette	6
425	36484	ARO:3000345	AAC(6')	SO	SO:0005854	gene_cassette_array	3
426	36484	ARO:3000345	AAC(6')	SO	SO:0001027	genotype	2
427	36484	ARO:3000345	AAC(6')	ENVO	ENVO:00002173	hospital	4
428	36484	ARO:3000345	AAC(6')	IDO	IDO:0000531	host	1
429	36484	ARO:3000345	AAC(6')	SO	SO:0001522	insertional	3
430	36484	ARO:3000345	AAC(6')	SO	SO:0000365	integron	10
431	36484	ARO:3000345	AAC(6')	SO	SO:0001515	inverted	1
432	36484	ARO:3000345	AAC(6')	SO	SO:0000234	mRNA	1
433	36484	ARO:3000345	AAC(6')	UBERON	UBERON:0002398	manus	1
434	36484	ARO:3000345	AAC(6')	SO	SO:0001234	mobile	2
435	36484	ARO:3000345	AAC(6')	SO	SO:0001147	natural_variant_site	3
436	36484	ARO:3000345	AAC(6')	IDO	IDO:0000528	pathogen	1
437	36484	ARO:3000345	AAC(6')	UBERON	UBERON:0002387	pes	1
438	36484	ARO:3000345	AAC(6')	SO	SO:0000155	plasmid	16
439	36484	ARO:3000345	AAC(6')	SO	SO:0000104	polypeptide	8
440	36484	ARO:3000345	AAC(6')	SO	SO:0000417	polypeptide_domain	1
441	36484	ARO:3000345	AAC(6')	SO	SO:0000051	probe	1
442	36484	ARO:3000345	AAC(6')	SO	SO:0001006	prophage	1
443	36484	ARO:3000345	AAC(6')	SO	SO:0000001	region	5
444	36484	ARO:3000345	AAC(6')	SO	SO:0001235	replicon	1
445	36484	ARO:3000345	AAC(6')	SO	SO:0000319	stop_codon	1
446	36484	ARO:3000345	AAC(6')	FOODON	FOODON:03411136	swine	1
447	36484	ARO:3000345	AAC(6')	IDO	IDO:0000474	systemic infection	1
448	36484	ARO:3000345	AAC(6')	SO	SO:0000101	transposable_element	4
449	36484	ARO:3000345	AAC(6')	IDO	IDO:0000466	virulence	1
450	38985	ARO:3002585	AAC(6')-31	SO	SO:0001026	genome	1
451	38985	ARO:3002585	AAC(6')-31	SO	SO:0000365	integron	2
452	38985	ARO:3002585	AAC(6')-31	SO	SO:0000155	plasmid	1
453	38988	ARO:3002588	AAC(6')-I30	NCBI_TAXON	NCBI_TAXON:28901	Salmonella enterica	1
454	38988	ARO:3002588	AAC(6')-I30	SO	SO:0000704	gene	1
455	38988	ARO:3002588	AAC(6')-I30	SO	SO:0000365	integron	1
456	38988	ARO:3002588	AAC(6')-I30	SO	SO:0000155	plasmid	1
457	38994	ARO:3002594	AAC(6')-IIa	NCBI_TAXON	NCBI_TAXON:573	Klebsiella pneumoniae	1
458	38994	ARO:3002594	AAC(6')-IIa	NCBI_TAXON	NCBI_TAXON:613	Serratia	1
459	38994	ARO:3002594	AAC(6')-IIa	SO	SO:0000704	gene	2
460	38994	ARO:3002594	AAC(6')-IIa	SO	SO:0005853	gene_cassette	1
461	38994	ARO:3002594	AAC(6')-IIa	SO	SO:0000365	integron	2
462	38994	ARO:3002594	AAC(6')-IIa	SO	SO:0000155	plasmid	1
463	38995	ARO:3002595	AAC(6')-IIb	SO	SO:0000051	probe	1
464	38996	ARO:3002596	AAC(6')-IIc	NCBI_TAXON	NCBI_TAXON:546	Citrobacter freundii	1
465	38996	ARO:3002596	AAC(6')-IIc	NCBI_TAXON	NCBI_TAXON:550	Enterobacter cloacae	1
466	38996	ARO:3002596	AAC(6')-IIc	GAZ	GAZ:00002747	Japan	1
467	38996	ARO:3002596	AAC(6')-IIc	NCBI_TAXON	NCBI_TAXON:571	Klebsiella oxytoca	1
468	38996	ARO:3002596	AAC(6')-IIc	NCBI_TAXON	NCBI_TAXON:40324	Stenotrophomonas maltophilia	1
469	38996	ARO:3002596	AAC(6')-IIc	GAZ	GAZ:00004525	The Philippines	1
470	38996	ARO:3002596	AAC(6')-IIc	SO	SO:0000704	gene	4
471	38996	ARO:3002596	AAC(6')-IIc	SO	SO:0005853	gene_cassette	3
472	38996	ARO:3002596	AAC(6')-IIc	SO	SO:0000973	insertion_sequence	1
473	38996	ARO:3002596	AAC(6')-IIc	SO	SO:0000365	integron	9
474	38996	ARO:3002596	AAC(6')-IIc	SO	SO:0000155	plasmid	1
475	38996	ARO:3002596	AAC(6')-IIc	SO	SO:0000001	region	1
476	38945	ARO:3002545	AAC(6')-Ia	SO	SO:0001635	5KB_upstream_variant	2
477	38945	ARO:3002545	AAC(6')-Ia	IDO	NCBITaxon:2	Bacteria	1
478	38945	ARO:3002545	AAC(6')-Ia	NCBI_TAXON	NCBI_TAXON:544	Citrobacter	1
479	38945	ARO:3002545	AAC(6')-Ia	NCBI_TAXON	NCBI_TAXON:562	Escherichia coli	1
480	38945	ARO:3002545	AAC(6')-Ia	SO	SO:0000856	conserved	2
481	38945	ARO:3002545	AAC(6')-Ia	SO	SO:0000704	gene	4
482	38945	ARO:3002545	AAC(6')-Ia	SO	SO:0005853	gene_cassette	4
483	38945	ARO:3002545	AAC(6')-Ia	ENVO	ENVO:00002173	hospital	1
484	38945	ARO:3002545	AAC(6')-Ia	SO	SO:0001522	insertional	1
485	38945	ARO:3002545	AAC(6')-Ia	SO	SO:0000365	integron	3
486	38945	ARO:3002545	AAC(6')-Ia	SO	SO:0000155	plasmid	2
487	38945	ARO:3002545	AAC(6')-Ia	SO	SO:0000104	polypeptide	1
488	38971	ARO:3002571	AAC(6')-Iaa	NCBI_TAXON	NCBI_TAXON:590	Salmonella	1
489	38971	ARO:3002571	AAC(6')-Iaa	NCBI_TAXON	NCBI_TAXON:85569	Salmonella enterica subsp. enterica serovar Typhimurium str. DT104	1
490	38971	ARO:3002571	AAC(6')-Iaa	SO	SO:0001237	amino_acid	1
491	38971	ARO:3002571	AAC(6')-Iaa	SO	SO:0001606	amino_acid_substitution	1
492	38971	ARO:3002571	AAC(6')-Iaa	IDO	IDO:0000581	antibiotic resistance	2
493	38971	ARO:3002571	AAC(6')-Iaa	IDO	IDO:0000558	antimicrobial	3
494	38971	ARO:3002571	AAC(6')-Iaa	SO	SO:0000151	clone	1
495	38971	ARO:3002571	AAC(6')-Iaa	SO	SO:0000976	cryptic	2
496	38971	ARO:3002571	AAC(6')-Iaa	SO	SO:0000704	gene	2
497	38971	ARO:3002571	AAC(6')-Iaa	IDO	OBI:0100026	organism	1
498	38971	ARO:3002571	AAC(6')-Iaa	SO	SO:1001284	regulon	1
499	38972	ARO:3002572	AAC(6')-Iad	NCBI_TAXON	NCBI_TAXON:469	Acinetobacter	1
500	38972	ARO:3002572	AAC(6')-Iad	GAZ	GAZ:00002747	Japan	1
501	38972	ARO:3002572	AAC(6')-Iad	SO	SO:0000704	gene	1
502	38973	ARO:3002573	AAC(6')-Iae	NCBI_TAXON	NCBI_TAXON:469	Acinetobacter	1
503	38973	ARO:3002573	AAC(6')-Iae	NCBI_TAXON	NCBI_TAXON:562	Escherichia coli	1
504	38973	ARO:3002573	AAC(6')-Iae	GAZ	GAZ:00002747	Japan	3
505	38973	ARO:3002573	AAC(6')-Iae	NCBI_TAXON	NCBI_TAXON:287	Pseudomonas aeruginosa	6
506	38973	ARO:3002573	AAC(6')-Iae	IDO	IDO:0000581	antibiotic resistance	2
507	38973	ARO:3002573	AAC(6')-Iae	IDO	IDO:0000558	antimicrobial	1
508	38973	ARO:3002573	AAC(6')-Iae	SO	SO:0000704	gene	7
509	38973	ARO:3002573	AAC(6')-Iae	SO	SO:0001026	genome	1
510	38973	ARO:3002573	AAC(6')-Iae	IDO	IDO:0000464	infectivity	1
511	38973	ARO:3002573	AAC(6')-Iae	SO	SO:0001522	insertional	1
512	38973	ARO:3002573	AAC(6')-Iae	SO	SO:0000365	integron	3
513	38973	ARO:3002573	AAC(6')-Iae	SO	SO:0000155	plasmid	1
514	38973	ARO:3002573	AAC(6')-Iae	SO	SO:0000104	polypeptide	4
515	38973	ARO:3002573	AAC(6')-Iae	SO	SO:0000001	region	1
516	38973	ARO:3002573	AAC(6')-Iae	UBERON	UBERON:0001008	renal system	1
517	38974	ARO:3002574	AAC(6')-Iaf	SO	SO:0001635	5KB_upstream_variant	1
518	38974	ARO:3002574	AAC(6')-Iaf	NCBI_TAXON	NCBI_TAXON:562	Escherichia coli	1
519	38974	ARO:3002574	AAC(6')-Iaf	NCBI_TAXON	NCBI_TAXON:287	Pseudomonas aeruginosa	1
520	38974	ARO:3002574	AAC(6')-Iaf	SO	SO:0000704	gene	1
521	38974	ARO:3002574	AAC(6')-Iaf	SO	SO:0000365	integron	1
522	38974	ARO:3002574	AAC(6')-Iaf	SO	SO:0000155	plasmid	1
523	42632	ARO:3004638	AAC(6')-I-48	NCBI_TAXON	NCBI_TAXON:562	Escherichia coli	1
524	42632	ARO:3004638	AAC(6')-I-48	SO	SO:0000704	gene	1
525	42632	ARO:3004638	AAC(6')-I-48	SO	SO:0000365	integron	1
526	40309	ARO:3003677	AAC(6')-Iaj	NCBI_TAXON	NCBI_TAXON:562	Escherichia coli	1
527	40309	ARO:3003677	AAC(6')-Iaj	NCBI_TAXON	NCBI_TAXON:287	Pseudomonas aeruginosa	1
528	40309	ARO:3003677	AAC(6')-Iaj	SO	SO:0000704	gene	1
529	40309	ARO:3003677	AAC(6')-Iaj	SO	SO:0000365	integron	1
530	40309	ARO:3003677	AAC(6')-Iaj	SO	SO:0000155	plasmid	1
531	40309	ARO:3003677	AAC(6')-Iaj	SO	SO:0000104	polypeptide	1
532	39782	ARO:3003199	AAC(6')-Iak	NCBI_TAXON	NCBI_TAXON:562	Escherichia coli	1
533	39782	ARO:3003199	AAC(6')-Iak	NCBI_TAXON	NCBI_TAXON:40324	Stenotrophomonas maltophilia	1
534	39782	ARO:3003199	AAC(6')-Iak	SO	SO:0000704	gene	1
535	39782	ARO:3003199	AAC(6')-Iak	SO	SO:0000155	plasmid	1
536	38946	ARO:3002546	AAC(6')-Ib	SO	SO:0001633	5KB_downstream_variant	6
537	38946	ARO:3002546	AAC(6')-Ib	SO	SO:0001635	5KB_upstream_variant	2
538	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:469	Acinetobacter	2
539	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:470	Acinetobacter baumannii	9
540	38946	ARO:3002546	AAC(6')-Ib	GAZ	GAZ:00007944	Ames	14
541	38946	ARO:3002546	AAC(6')-Ib	IDO	NCBITaxon:2	Bacteria	4
542	38946	ARO:3002546	AAC(6')-Ib	FOODON	NCBITaxon:9913	Bos taurus	1
543	38946	ARO:3002546	AAC(6')-Ib	GAZ	GAZ:00002845	China	3
544	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:546	Citrobacter freundii	1
545	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:547	Enterobacter	2
546	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:550	Enterobacter cloacae	5
547	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:91347	Enterobacterales	1
548	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:543	Enterobacteriaceae	5
549	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:562	Escherichia coli	25
550	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:1236	Gammaproteobacteria	1
551	38946	ARO:3002546	AAC(6')-Ib	GAZ	GAZ:00002839	India	1
552	38946	ARO:3002546	AAC(6')-Ib	GAZ	GAZ:00004474	Iran	2
553	38946	ARO:3002546	AAC(6')-Ib	GAZ	GAZ:00002747	Japan	3
554	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:570	Klebsiella	4
555	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:573	Klebsiella pneumoniae	17
556	38946	ARO:3002546	AAC(6')-Ib	GAZ	GAZ:00124188	Laizhou Bay	1
557	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:582	Morganella morganii	1
558	38946	ARO:3002546	AAC(6')-Ib	GAZ	GAZ:00243371	Norway	1
559	38946	ARO:3002546	AAC(6')-Ib	SO	SO:0000236	ORF	1
560	38946	ARO:3002546	AAC(6')-Ib	GAZ	GAZ:00002939	Poland	1
561	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:584	Proteus mirabilis	2
562	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:286	Pseudomonas	1
563	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:287	Pseudomonas aeruginosa	9
564	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:294	Pseudomonas fluorescens	1
565	38946	ARO:3002546	AAC(6')-Ib	SO	SO:0000193	RFLP_fragment	2
566	38946	ARO:3002546	AAC(6')-Ib	SO	SO:0000356	RNA	3
567	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:590	Salmonella	1
568	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:28901	Salmonella enterica	1
569	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:613	Serratia	1
570	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:615	Serratia marcescens	5
571	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:620	Shigella	1
572	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:1467763	Shigella sp. ECOLY	1
573	38946	ARO:3002546	AAC(6')-Ib	GAZ	GAZ:00004485	Tehran	1
574	38946	ARO:3002546	AAC(6')-Ib	GAZ	GAZ:00000690	Unity State	1
575	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:666	Vibrio cholerae	1
576	38946	ARO:3002546	AAC(6')-Ib	NCBI_TAXON	NCBI_TAXON:127906	Vibrio cholerae O1	1
577	38946	ARO:3002546	AAC(6')-Ib	GAZ	GAZ:00005284	Yemen	1
578	38946	ARO:3002546	AAC(6')-Ib	GAZ	GAZ:00037803	[Former] State of Korea	1
579	38946	ARO:3002546	AAC(6')-Ib	SO	SO:0001064	active_peptide	1
580	38946	ARO:3002546	AAC(6')-Ib	SO	SO:0001023	allele	2
581	38946	ARO:3002546	AAC(6')-Ib	SO	SO:0001237	amino_acid	2
582	38946	ARO:3002546	AAC(6')-Ib	SO	SO:0001606	amino_acid_substitution	1
583	38946	ARO:3002546	AAC(6')-Ib	UBERON	UBERON:0012284	animal hemisphere	1
584	38946	ARO:3002546	AAC(6')-Ib	IDO	IDO:0000581	antibiotic resistance	13
585	38946	ARO:3002546	AAC(6')-Ib	IDO	IDO:0000558	antimicrobial	15
586	38946	ARO:3002546	AAC(6')-Ib	SO	SO:0000077	antisense	1
587	38946	ARO:3002546	AAC(6')-Ib	UBERON	UBERON:0001977	blood serum	1
588	38946	ARO:3002546	AAC(6')-Ib	IDO	CL:0000000	cell	2
589	38946	ARO:3002546	AAC(6')-Ib	SO	SO:0000453	chromosomal_transposition	2
590	38946	ARO:3002546	AAC(6')-Ib	SO	SO:0000340	chromosome	3
591	38946	ARO:3002546	AAC(6')-Ib	SO	SO:0000151	clone	5
592	38946	ARO:3002546	AAC(6')-Ib	SO	SO:0000856	conserved	1
